CREATE (u1:User {id: 1, name: 'carlos_m', sport: 'soccer', competitive_level: 'advanced', city: 'Los Angeles', state: 'CA', age: 28, latitude: 34.0522, longitude: -118.2437})
CREATE (u117)-[:FOLLOWS]->(u65)
CREATE (u117)-[:FOLLOWS]->(u102)
CREATE (u117)-[:FOLLOWS]->(u129)
CREATE (u117)-[:FOLLOWS]->(u141)
CREATE (u117)-[:FOLLOWS]->(u153)
CREATE (u118)-[:FOLLOWS]->(u3)
CREATE (u118)-[:FOLLOWS]->(u18)
CREATE (u118)-[:FOLLOWS]->(u30)
CREATE (u118)-[:FOLLOWS]->(u42)
CREATE (u118)-[:FOLLOWS]->(u54)
CREATE (u118)-[:FOLLOWS]->(u66)
CREATE (u118)-[:FOLLOWS]->(u103)
CREATE (u118)-[:FOLLOWS]->(u130)
CREATE (u118)-[:FOLLOWS]->(u142)
CREATE (u118)-[:FOLLOWS]->(u154)
CREATE (u119)-[:FOLLOWS]->(u4)
CREATE (u119)-[:FOLLOWS]->(u19)
CREATE (u119)-[:FOLLOWS]->(u31)
CREATE (u119)-[:FOLLOWS]->(u43)
CREATE (u119)-[:FOLLOWS]->(u55)
CREATE (u119)-[:FOLLOWS]->(u67)
CREATE (u119)-[:FOLLOWS]->(u104)
CREATE (u119)-[:FOLLOWS]->(u131)
CREATE (u119)-[:FOLLOWS]->(u143)
CREATE (u119)-[:FOLLOWS]->(u155)
CREATE (u120)-[:FOLLOWS]->(u7)
CREATE (u120)-[:FOLLOWS]->(u20)
CREATE (u120)-[:FOLLOWS]->(u32)
CREATE (u120)-[:FOLLOWS]->(u44)
CREATE (u120)-[:FOLLOWS]->(u56)
CREATE (u120)-[:FOLLOWS]->(u68)
CREATE (u120)-[:FOLLOWS]->(u107)
CREATE (u120)-[:FOLLOWS]->(u132)
CREATE (u120)-[:FOLLOWS]->(u144)
CREATE (u120)-[:FOLLOWS]->(u156)
CREATE (u121)-[:FOLLOWS]->(u2)
CREATE (u121)-[:FOLLOWS]->(u5)
CREATE (u121)-[:FOLLOWS]->(u9)
CREATE (u121)-[:FOLLOWS]->(u21)
CREATE (u121)-[:FOLLOWS]->(u33)
CREATE (u121)-[:FOLLOWS]->(u45)
CREATE (u121)-[:FOLLOWS]->(u102)
CREATE (u121)-[:FOLLOWS]->(u105)
CREATE (u121)-[:FOLLOWS]->(u133)
CREATE (u121)-[:FOLLOWS]->(u145)
CREATE (u122)-[:FOLLOWS]->(u3)
CREATE (u122)-[:FOLLOWS]->(u6)
CREATE (u122)-[:FOLLOWS]->(u10)
CREATE (u122)-[:FOLLOWS]->(u22)
CREATE (u122)-[:FOLLOWS]->(u34)
CREATE (u122)-[:FOLLOWS]->(u46)
CREATE (u122)-[:FOLLOWS]->(u103)
CREATE (u122)-[:FOLLOWS]->(u106)
CREATE (u122)-[:FOLLOWS]->(u134)
CREATE (u122)-[:FOLLOWS]->(u146)
CREATE (u123)-[:FOLLOWS]->(u1)
CREATE (u123)-[:FOLLOWS]->(u8)
CREATE (u123)-[:FOLLOWS]->(u11)
CREATE (u123)-[:FOLLOWS]->(u23)
CREATE (u123)-[:FOLLOWS]->(u35)
CREATE (u123)-[:FOLLOWS]->(u47)
CREATE (u123)-[:FOLLOWS]->(u101)
CREATE (u123)-[:FOLLOWS]->(u108)
CREATE (u123)-[:FOLLOWS]->(u135)
CREATE (u123)-[:FOLLOWS]->(u147)
CREATE (u124)-[:FOLLOWS]->(u7)
CREATE (u124)-[:FOLLOWS]->(u12)
CREATE (u124)-[:FOLLOWS]->(u24)
CREATE (u124)-[:FOLLOWS]->(u36)
CREATE (u124)-[:FOLLOWS]->(u48)
CREATE (u124)-[:FOLLOWS]->(u60)
CREATE (u124)-[:FOLLOWS]->(u107)
CREATE (u124)-[:FOLLOWS]->(u112)
CREATE (u124)-[:FOLLOWS]->(u136)
CREATE (u124)-[:FOLLOWS]->(u148)
CREATE (u125)-[:FOLLOWS]->(u2)
CREATE (u125)-[:FOLLOWS]->(u13)
CREATE (u125)-[:FOLLOWS]->(u25)
CREATE (u125)-[:FOLLOWS]->(u37)
CREATE (u125)-[:FOLLOWS]->(u49)
CREATE (u125)-[:FOLLOWS]->(u61)
CREATE (u125)-[:FOLLOWS]->(u102)
CREATE (u125)-[:FOLLOWS]->(u113)
CREATE (u125)-[:FOLLOWS]->(u137)
CREATE (u125)-[:FOLLOWS]->(u149)
CREATE (u126)-[:FOLLOWS]->(u3)
CREATE (u126)-[:FOLLOWS]->(u14)
CREATE (u126)-[:FOLLOWS]->(u26)
CREATE (u126)-[:FOLLOWS]->(u38)
CREATE (u126)-[:FOLLOWS]->(u50)
CREATE (u126)-[:FOLLOWS]->(u62)
CREATE (u126)-[:FOLLOWS]->(u103)
CREATE (u126)-[:FOLLOWS]->(u114)
CREATE (u126)-[:FOLLOWS]->(u138)
CREATE (u126)-[:FOLLOWS]->(u150)
CREATE (u127)-[:FOLLOWS]->(u4)
CREATE (u127)-[:FOLLOWS]->(u15)
CREATE (u127)-[:FOLLOWS]->(u27)
CREATE (u127)-[:FOLLOWS]->(u39)
CREATE (u127)-[:FOLLOWS]->(u51)
CREATE (u127)-[:FOLLOWS]->(u63)
CREATE (u127)-[:FOLLOWS]->(u104)
CREATE (u127)-[:FOLLOWS]->(u115)
CREATE (u127)-[:FOLLOWS]->(u139)
CREATE (u127)-[:FOLLOWS]->(u151)
CREATE (u128)-[:FOLLOWS]->(u7)
CREATE (u128)-[:FOLLOWS]->(u16)
CREATE (u128)-[:FOLLOWS]->(u28)
CREATE (u128)-[:FOLLOWS]->(u40)
CREATE (u128)-[:FOLLOWS]->(u52)
CREATE (u128)-[:FOLLOWS]->(u64)
CREATE (u128)-[:FOLLOWS]->(u107)
CREATE (u128)-[:FOLLOWS]->(u116)
CREATE (u128)-[:FOLLOWS]->(u140)
CREATE (u128)-[:FOLLOWS]->(u152)
CREATE (u129)-[:FOLLOWS]->(u2)
CREATE (u129)-[:FOLLOWS]->(u17)
CREATE (u129)-[:FOLLOWS]->(u29)
CREATE (u129)-[:FOLLOWS]->(u41)
CREATE (u129)-[:FOLLOWS]->(u53)
CREATE (u129)-[:FOLLOWS]->(u65)
CREATE (u129)-[:FOLLOWS]->(u102)
CREATE (u129)-[:FOLLOWS]->(u117)
CREATE (u129)-[:FOLLOWS]->(u141)
CREATE (u129)-[:FOLLOWS]->(u153)
CREATE (u130)-[:FOLLOWS]->(u3)
CREATE (u130)-[:FOLLOWS]->(u18)
CREATE (u130)-[:FOLLOWS]->(u30)
CREATE (u130)-[:FOLLOWS]->(u42)
CREATE (u130)-[:FOLLOWS]->(u54)
CREATE (u130)-[:FOLLOWS]->(u66)
CREATE (u130)-[:FOLLOWS]->(u103)
CREATE (u130)-[:FOLLOWS]->(u118)
CREATE (u130)-[:FOLLOWS]->(u142)
CREATE (u130)-[:FOLLOWS]->(u154)
CREATE (u131)-[:FOLLOWS]->(u4)
CREATE (u131)-[:FOLLOWS]->(u19)
CREATE (u131)-[:FOLLOWS]->(u31)
CREATE (u131)-[:FOLLOWS]->(u43)
CREATE (u131)-[:FOLLOWS]->(u55)
CREATE (u131)-[:FOLLOWS]->(u67)
CREATE (u131)-[:FOLLOWS]->(u104)
CREATE (u131)-[:FOLLOWS]->(u119)
CREATE (u131)-[:FOLLOWS]->(u143)
CREATE (u131)-[:FOLLOWS]->(u155)
CREATE (u132)-[:FOLLOWS]->(u7)
CREATE (u132)-[:FOLLOWS]->(u20)
CREATE (u132)-[:FOLLOWS]->(u32)
CREATE (u132)-[:FOLLOWS]->(u44)
CREATE (u132)-[:FOLLOWS]->(u56)
CREATE (u132)-[:FOLLOWS]->(u68)
CREATE (u132)-[:FOLLOWS]->(u107)
CREATE (u132)-[:FOLLOWS]->(u120)
CREATE (u132)-[:FOLLOWS]->(u144)
CREATE (u132)-[:FOLLOWS]->(u156)
CREATE (u340)-[:FOLLOWS]->(u201)
CREATE (u363)-[:FOLLOWS]->(u481)
CREATE (u169)-[:FOLLOWS]->(u417)
CREATE (u186)-[:FOLLOWS]->(u10)
CREATE (u116)-[:FOLLOWS]->(u71)
CREATE (u79)-[:FOLLOWS]->(u84)
CREATE (u402)-[:FOLLOWS]->(u230)
CREATE (u284)-[:FOLLOWS]->(u479)
CREATE (u14)-[:FOLLOWS]->(u213)
CREATE (u258)-[:FOLLOWS]->(u192)
CREATE (u42)-[:FOLLOWS]->(u192)
CREATE (u75)-[:FOLLOWS]->(u71)
CREATE (u464)-[:FOLLOWS]->(u41)
CREATE (u111)-[:FOLLOWS]->(u428)
CREATE (u122)-[:FOLLOWS]->(u155)
CREATE (u295)-[:FOLLOWS]->(u124)
CREATE (u150)-[:FOLLOWS]->(u220)
CREATE (u181)-[:FOLLOWS]->(u124)
CREATE (u489)-[:FOLLOWS]->(u270)
CREATE (u130)-[:FOLLOWS]->(u383)
CREATE (u404)-[:FOLLOWS]->(u35)
CREATE (u376)-[:FOLLOWS]->(u337)
CREATE (u171)-[:FOLLOWS]->(u69)
CREATE (u94)-[:FOLLOWS]->(u416)
CREATE (u19)-[:FOLLOWS]->(u151)
CREATE (u98)-[:FOLLOWS]->(u147)
CREATE (u170)-[:FOLLOWS]->(u140)
CREATE (u165)-[:FOLLOWS]->(u53)
CREATE (u486)-[:FOLLOWS]->(u30)
CREATE (u18)-[:FOLLOWS]->(u65)
CREATE (u333)-[:FOLLOWS]->(u143)
CREATE (u256)-[:FOLLOWS]->(u266)
CREATE (u134)-[:FOLLOWS]->(u361)
CREATE (u252)-[:FOLLOWS]->(u103)
CREATE (u149)-[:FOLLOWS]->(u457)
CREATE (u103)-[:FOLLOWS]->(u406)
CREATE (u405)-[:FOLLOWS]->(u253)
CREATE (u412)-[:FOLLOWS]->(u283)
CREATE (u453)-[:FOLLOWS]->(u45)
CREATE (u422)-[:FOLLOWS]->(u295)
CREATE (u400)-[:FOLLOWS]->(u283)
CREATE (u79)-[:FOLLOWS]->(u156)
CREATE (u129)-[:FOLLOWS]->(u101)
CREATE (u283)-[:FOLLOWS]->(u141)
CREATE (u156)-[:FOLLOWS]->(u315)
CREATE (u258)-[:FOLLOWS]->(u329)
CREATE (u15)-[:FOLLOWS]->(u42)
CREATE (u351)-[:FOLLOWS]->(u208)
CREATE (u38)-[:FOLLOWS]->(u353)
CREATE (u264)-[:FOLLOWS]->(u288)
CREATE (u124)-[:FOLLOWS]->(u239)
CREATE (u231)-[:FOLLOWS]->(u127)
CREATE (u370)-[:FOLLOWS]->(u161)
CREATE (u240)-[:FOLLOWS]->(u256)
CREATE (u255)-[:FOLLOWS]->(u12)
CREATE (u5)-[:FOLLOWS]->(u434)
CREATE (u24)-[:FOLLOWS]->(u206)
CREATE (u288)-[:FOLLOWS]->(u100)
CREATE (u148)-[:FOLLOWS]->(u38)
CREATE (u231)-[:FOLLOWS]->(u392)
CREATE (u24)-[:FOLLOWS]->(u20)
CREATE (u289)-[:FOLLOWS]->(u154)
CREATE (u9)-[:FOLLOWS]->(u189)
CREATE (u57)-[:FOLLOWS]->(u214)
CREATE (u408)-[:FOLLOWS]->(u461)
CREATE (u353)-[:FOLLOWS]->(u323)
CREATE (u299)-[:FOLLOWS]->(u246)
CREATE (u431)-[:FOLLOWS]->(u195)
CREATE (u349)-[:FOLLOWS]->(u125)
CREATE (u486)-[:FOLLOWS]->(u359)
CREATE (u211)-[:FOLLOWS]->(u257)
CREATE (u377)-[:FOLLOWS]->(u373)
CREATE (u71)-[:FOLLOWS]->(u266)
CREATE (u412)-[:FOLLOWS]->(u355)
CREATE (u143)-[:FOLLOWS]->(u286)
CREATE (u148)-[:FOLLOWS]->(u63)
CREATE (u396)-[:FOLLOWS]->(u412)
CREATE (u140)-[:FOLLOWS]->(u71)
CREATE (u245)-[:FOLLOWS]->(u334)
CREATE (u46)-[:FOLLOWS]->(u334)
CREATE (u274)-[:FOLLOWS]->(u379)
CREATE (u368)-[:FOLLOWS]->(u96)
CREATE (u208)-[:FOLLOWS]->(u424)
CREATE (u4)-[:FOLLOWS]->(u134)
CREATE (u229)-[:FOLLOWS]->(u386)
CREATE (u185)-[:FOLLOWS]->(u355)
CREATE (u463)-[:FOLLOWS]->(u259)
CREATE (u275)-[:FOLLOWS]->(u77)
CREATE (u229)-[:FOLLOWS]->(u415)
CREATE (u12)-[:FOLLOWS]->(u203)
CREATE (u479)-[:FOLLOWS]->(u242)
CREATE (u448)-[:FOLLOWS]->(u277)
CREATE (u441)-[:FOLLOWS]->(u179)
CREATE (u276)-[:FOLLOWS]->(u202)
CREATE (u23)-[:FOLLOWS]->(u206)
CREATE (u398)-[:FOLLOWS]->(u29)
CREATE (u286)-[:FOLLOWS]->(u486)
CREATE (u377)-[:FOLLOWS]->(u467)
CREATE (u348)-[:FOLLOWS]->(u219)
CREATE (u124)-[:FOLLOWS]->(u435)
CREATE (u440)-[:FOLLOWS]->(u363)
CREATE (u131)-[:FOLLOWS]->(u105)
CREATE (u190)-[:FOLLOWS]->(u48)
CREATE (u425)-[:FOLLOWS]->(u98)
CREATE (u21)-[:FOLLOWS]->(u448)
CREATE (u165)-[:FOLLOWS]->(u398)
CREATE (u158)-[:FOLLOWS]->(u134)
CREATE (u75)-[:FOLLOWS]->(u9)
CREATE (u214)-[:FOLLOWS]->(u152)
CREATE (u169)-[:FOLLOWS]->(u118)
CREATE (u252)-[:FOLLOWS]->(u236)
CREATE (u432)-[:FOLLOWS]->(u323)
CREATE (u363)-[:FOLLOWS]->(u78)
CREATE (u259)-[:FOLLOWS]->(u234)
CREATE (u316)-[:FOLLOWS]->(u468)
CREATE (u250)-[:FOLLOWS]->(u9)
CREATE (u283)-[:FOLLOWS]->(u211)
CREATE (u482)-[:FOLLOWS]->(u466)
CREATE (u124)-[:FOLLOWS]->(u99)
CREATE (u130)-[:FOLLOWS]->(u418)
CREATE (u408)-[:FOLLOWS]->(u204)
CREATE (u125)-[:FOLLOWS]->(u357)
CREATE (u327)-[:FOLLOWS]->(u5)
CREATE (u271)-[:FOLLOWS]->(u471)
CREATE (u24)-[:FOLLOWS]->(u474)
CREATE (u289)-[:FOLLOWS]->(u337)
CREATE (u493)-[:FOLLOWS]->(u107)
CREATE (u204)-[:FOLLOWS]->(u476)
CREATE (u84)-[:FOLLOWS]->(u289)
CREATE (u387)-[:FOLLOWS]->(u379)
CREATE (u353)-[:FOLLOWS]->(u371)
CREATE (u51)-[:FOLLOWS]->(u224)
CREATE (u39)-[:FOLLOWS]->(u175)
CREATE (u284)-[:FOLLOWS]->(u482)
CREATE (u38)-[:FOLLOWS]->(u43)
CREATE (u185)-[:FOLLOWS]->(u55)
CREATE (u390)-[:FOLLOWS]->(u139)
CREATE (u45)-[:FOLLOWS]->(u96)
CREATE (u53)-[:FOLLOWS]->(u14)
CREATE (u138)-[:FOLLOWS]->(u155)
CREATE (u75)-[:FOLLOWS]->(u33)
CREATE (u235)-[:FOLLOWS]->(u55)
CREATE (u14)-[:FOLLOWS]->(u488)
CREATE (u408)-[:FOLLOWS]->(u210)
CREATE (u72)-[:FOLLOWS]->(u325)
CREATE (u130)-[:FOLLOWS]->(u338)
CREATE (u206)-[:FOLLOWS]->(u274)
CREATE (u182)-[:FOLLOWS]->(u86)
CREATE (u221)-[:FOLLOWS]->(u55)
CREATE (u177)-[:FOLLOWS]->(u13)
CREATE (u374)-[:FOLLOWS]->(u73)
CREATE (u267)-[:FOLLOWS]->(u248)
CREATE (u12)-[:FOLLOWS]->(u435)
CREATE (u477)-[:FOLLOWS]->(u380)
CREATE (u90)-[:FOLLOWS]->(u283)
CREATE (u222)-[:FOLLOWS]->(u203)
CREATE (u315)-[:FOLLOWS]->(u453)
CREATE (u361)-[:FOLLOWS]->(u110)
CREATE (u33)-[:FOLLOWS]->(u296)
CREATE (u447)-[:FOLLOWS]->(u275)
CREATE (u167)-[:FOLLOWS]->(u101)
CREATE (u271)-[:FOLLOWS]->(u495)
CREATE (u301)-[:FOLLOWS]->(u59)
CREATE (u44)-[:FOLLOWS]->(u345)
CREATE (u262)-[:FOLLOWS]->(u199)
CREATE (u89)-[:FOLLOWS]->(u285)
CREATE (u148)-[:FOLLOWS]->(u72)
CREATE (u228)-[:FOLLOWS]->(u251)
CREATE (u113)-[:FOLLOWS]->(u150)
CREATE (u442)-[:FOLLOWS]->(u419)
CREATE (u444)-[:FOLLOWS]->(u61)
CREATE (u85)-[:FOLLOWS]->(u316)
CREATE (u31)-[:FOLLOWS]->(u292)
CREATE (u144)-[:FOLLOWS]->(u306)
CREATE (u166)-[:FOLLOWS]->(u361)
CREATE (u360)-[:FOLLOWS]->(u444)
CREATE (u75)-[:FOLLOWS]->(u365)
CREATE (u193)-[:FOLLOWS]->(u232)
CREATE (u434)-[:FOLLOWS]->(u376)
CREATE (u358)-[:FOLLOWS]->(u184)
CREATE (u391)-[:FOLLOWS]->(u25)
CREATE (u81)-[:FOLLOWS]->(u226)
CREATE (u353)-[:FOLLOWS]->(u466)
CREATE (u333)-[:FOLLOWS]->(u155)
CREATE (u478)-[:FOLLOWS]->(u449)
CREATE (u361)-[:FOLLOWS]->(u49)
CREATE (u245)-[:FOLLOWS]->(u37)
CREATE (u53)-[:FOLLOWS]->(u161)
CREATE (u272)-[:FOLLOWS]->(u289)
CREATE (u333)-[:FOLLOWS]->(u85)
CREATE (u45)-[:FOLLOWS]->(u460)
CREATE (u162)-[:FOLLOWS]->(u406)
CREATE (u142)-[:FOLLOWS]->(u331)
CREATE (u284)-[:FOLLOWS]->(u308)
CREATE (u383)-[:FOLLOWS]->(u201)
CREATE (u489)-[:FOLLOWS]->(u123)
CREATE (u489)-[:FOLLOWS]->(u395)
CREATE (u301)-[:FOLLOWS]->(u35)
CREATE (u486)-[:FOLLOWS]->(u405)
CREATE (u206)-[:FOLLOWS]->(u43)
CREATE (u276)-[:FOLLOWS]->(u316)
CREATE (u43)-[:FOLLOWS]->(u159)
CREATE (u29)-[:FOLLOWS]->(u159)
CREATE (u337)-[:FOLLOWS]->(u380)
CREATE (u7)-[:FOLLOWS]->(u363)
CREATE (u86)-[:FOLLOWS]->(u189)
CREATE (u346)-[:FOLLOWS]->(u371)
CREATE (u380)-[:FOLLOWS]->(u261)
CREATE (u440)-[:FOLLOWS]->(u442)
CREATE (u472)-[:FOLLOWS]->(u77)
CREATE (u492)-[:FOLLOWS]->(u440)
CREATE (u293)-[:FOLLOWS]->(u191)
CREATE (u345)-[:FOLLOWS]->(u462)
CREATE (u189)-[:FOLLOWS]->(u103)
CREATE (u460)-[:FOLLOWS]->(u433)
CREATE (u49)-[:FOLLOWS]->(u259)
CREATE (u420)-[:FOLLOWS]->(u202)
CREATE (u494)-[:FOLLOWS]->(u67)
CREATE (u377)-[:FOLLOWS]->(u168)
CREATE (u140)-[:FOLLOWS]->(u120)
CREATE (u300)-[:FOLLOWS]->(u56)
CREATE (u62)-[:FOLLOWS]->(u47)
CREATE (u357)-[:FOLLOWS]->(u309)
CREATE (u428)-[:FOLLOWS]->(u439)
CREATE (u183)-[:FOLLOWS]->(u203)
CREATE (u282)-[:FOLLOWS]->(u128)
CREATE (u63)-[:FOLLOWS]->(u7)
CREATE (u400)-[:FOLLOWS]->(u114)
CREATE (u299)-[:FOLLOWS]->(u301)
CREATE (u417)-[:FOLLOWS]->(u39)
CREATE (u228)-[:FOLLOWS]->(u415)
CREATE (u170)-[:FOLLOWS]->(u63)
CREATE (u237)-[:FOLLOWS]->(u26)
CREATE (u203)-[:FOLLOWS]->(u255)
CREATE (u350)-[:FOLLOWS]->(u219)
CREATE (u110)-[:FOLLOWS]->(u466)
CREATE (u71)-[:FOLLOWS]->(u215)
CREATE (u258)-[:FOLLOWS]->(u165)
CREATE (u399)-[:FOLLOWS]->(u144)
CREATE (u242)-[:FOLLOWS]->(u272)
CREATE (u486)-[:FOLLOWS]->(u113)
CREATE (u181)-[:FOLLOWS]->(u486)
CREATE (u252)-[:FOLLOWS]->(u20)
CREATE (u270)-[:FOLLOWS]->(u245)
CREATE (u67)-[:FOLLOWS]->(u175)
CREATE (u166)-[:FOLLOWS]->(u31)
CREATE (u203)-[:FOLLOWS]->(u301)
CREATE (u333)-[:FOLLOWS]->(u163)
CREATE (u90)-[:FOLLOWS]->(u194)
CREATE (u353)-[:FOLLOWS]->(u151)
CREATE (u395)-[:FOLLOWS]->(u495)
CREATE (u94)-[:FOLLOWS]->(u309)
CREATE (u328)-[:FOLLOWS]->(u290)
CREATE (u40)-[:FOLLOWS]->(u122)
CREATE (u172)-[:FOLLOWS]->(u229)
CREATE (u180)-[:FOLLOWS]->(u132)
CREATE (u369)-[:FOLLOWS]->(u1)
CREATE (u18)-[:FOLLOWS]->(u151)
CREATE (u134)-[:FOLLOWS]->(u488)
CREATE (u176)-[:FOLLOWS]->(u88)
CREATE (u83)-[:FOLLOWS]->(u375)
CREATE (u221)-[:FOLLOWS]->(u483)
CREATE (u311)-[:FOLLOWS]->(u456)
CREATE (u2)-[:FOLLOWS]->(u219)
CREATE (u246)-[:FOLLOWS]->(u103)
CREATE (u190)-[:FOLLOWS]->(u96)
CREATE (u342)-[:FOLLOWS]->(u50)
CREATE (u177)-[:FOLLOWS]->(u414)
CREATE (u244)-[:FOLLOWS]->(u154)
CREATE (u318)-[:FOLLOWS]->(u76)
CREATE (u388)-[:FOLLOWS]->(u230)
CREATE (u99)-[:FOLLOWS]->(u65)
CREATE (u58)-[:FOLLOWS]->(u213)
CREATE (u494)-[:FOLLOWS]->(u482)
CREATE (u293)-[:FOLLOWS]->(u312)
CREATE (u317)-[:FOLLOWS]->(u312)
CREATE (u406)-[:FOLLOWS]->(u82)
CREATE (u449)-[:FOLLOWS]->(u427)
CREATE (u30)-[:FOLLOWS]->(u128)
CREATE (u102)-[:FOLLOWS]->(u141)
CREATE (u47)-[:FOLLOWS]->(u146)
CREATE (u114)-[:FOLLOWS]->(u332)
CREATE (u112)-[:FOLLOWS]->(u239)
CREATE (u267)-[:FOLLOWS]->(u423)
CREATE (u300)-[:FOLLOWS]->(u53)
CREATE (u192)-[:FOLLOWS]->(u288)
CREATE (u56)-[:FOLLOWS]->(u247)
CREATE (u142)-[:FOLLOWS]->(u134)
CREATE (u97)-[:FOLLOWS]->(u77)
CREATE (u124)-[:FOLLOWS]->(u461)
CREATE (u72)-[:FOLLOWS]->(u370)
CREATE (u255)-[:FOLLOWS]->(u152)
CREATE (u293)-[:FOLLOWS]->(u418)
CREATE (u372)-[:FOLLOWS]->(u366)
CREATE (u93)-[:FOLLOWS]->(u151)
CREATE (u66)-[:FOLLOWS]->(u380)
CREATE (u172)-[:FOLLOWS]->(u336)
CREATE (u170)-[:FOLLOWS]->(u191)
CREATE (u196)-[:FOLLOWS]->(u272)
CREATE (u71)-[:FOLLOWS]->(u103)
CREATE (u292)-[:FOLLOWS]->(u458)
CREATE (u235)-[:FOLLOWS]->(u74)
CREATE (u91)-[:FOLLOWS]->(u161)
CREATE (u390)-[:FOLLOWS]->(u397)
CREATE (u391)-[:FOLLOWS]->(u400)
CREATE (u197)-[:FOLLOWS]->(u3)
CREATE (u427)-[:FOLLOWS]->(u272)
CREATE (u422)-[:FOLLOWS]->(u24)
CREATE (u385)-[:FOLLOWS]->(u97)
CREATE (u302)-[:FOLLOWS]->(u259)
CREATE (u188)-[:FOLLOWS]->(u365)
CREATE (u214)-[:FOLLOWS]->(u228)
CREATE (u139)-[:FOLLOWS]->(u319)
CREATE (u426)-[:FOLLOWS]->(u461)
CREATE (u369)-[:FOLLOWS]->(u317)
CREATE (u59)-[:FOLLOWS]->(u402)
CREATE (u102)-[:FOLLOWS]->(u312)
CREATE (u152)-[:FOLLOWS]->(u83)
CREATE (u343)-[:FOLLOWS]->(u253)
CREATE (u52)-[:FOLLOWS]->(u464)
CREATE (u152)-[:FOLLOWS]->(u136)
CREATE (u52)-[:FOLLOWS]->(u417)
CREATE (u379)-[:FOLLOWS]->(u60)
CREATE (u389)-[:FOLLOWS]->(u456)
CREATE (u450)-[:FOLLOWS]->(u376)
CREATE (u418)-[:FOLLOWS]->(u176)
CREATE (u455)-[:FOLLOWS]->(u211)
CREATE (u371)-[:FOLLOWS]->(u290)
CREATE (u317)-[:FOLLOWS]->(u49)
CREATE (u457)-[:FOLLOWS]->(u314)
CREATE (u330)-[:FOLLOWS]->(u479)
CREATE (u446)-[:FOLLOWS]->(u85)
CREATE (u252)-[:FOLLOWS]->(u165)
CREATE (u497)-[:FOLLOWS]->(u143)
CREATE (u229)-[:FOLLOWS]->(u162)
CREATE (u286)-[:FOLLOWS]->(u282)
CREATE (u261)-[:FOLLOWS]->(u288)
CREATE (u187)-[:FOLLOWS]->(u423)
CREATE (u389)-[:FOLLOWS]->(u338)
CREATE (u268)-[:FOLLOWS]->(u192)
CREATE (u24)-[:FOLLOWS]->(u460)
CREATE (u370)-[:FOLLOWS]->(u210)
CREATE (u313)-[:FOLLOWS]->(u101)
CREATE (u477)-[:FOLLOWS]->(u437)
CREATE (u367)-[:FOLLOWS]->(u174)
CREATE (u272)-[:FOLLOWS]->(u377)
CREATE (u472)-[:FOLLOWS]->(u467)
CREATE (u479)-[:FOLLOWS]->(u284)
CREATE (u149)-[:FOLLOWS]->(u352)
CREATE (u166)-[:FOLLOWS]->(u364)
CREATE (u268)-[:FOLLOWS]->(u55)
CREATE (u83)-[:FOLLOWS]->(u147)
CREATE (u75)-[:FOLLOWS]->(u430)
CREATE (u402)-[:FOLLOWS]->(u152)
CREATE (u115)-[:FOLLOWS]->(u381)
CREATE (u355)-[:FOLLOWS]->(u341)
CREATE (u196)-[:FOLLOWS]->(u199)
CREATE (u445)-[:FOLLOWS]->(u400)
CREATE (u227)-[:FOLLOWS]->(u425)
CREATE (u325)-[:FOLLOWS]->(u361)
CREATE (u372)-[:FOLLOWS]->(u494)
CREATE (u377)-[:FOLLOWS]->(u264)
CREATE (u434)-[:FOLLOWS]->(u131)
CREATE (u282)-[:FOLLOWS]->(u184)
CREATE (u403)-[:FOLLOWS]->(u259)
CREATE (u288)-[:FOLLOWS]->(u422)
CREATE (u333)-[:FOLLOWS]->(u5)
CREATE (u125)-[:FOLLOWS]->(u491)
CREATE (u408)-[:FOLLOWS]->(u484)
CREATE (u165)-[:FOLLOWS]->(u264)
CREATE (u428)-[:FOLLOWS]->(u54)
CREATE (u352)-[:FOLLOWS]->(u79)
CREATE (u368)-[:FOLLOWS]->(u170)
CREATE (u38)-[:FOLLOWS]->(u28)
CREATE (u129)-[:FOLLOWS]->(u286)
CREATE (u209)-[:FOLLOWS]->(u199)
CREATE (u200)-[:FOLLOWS]->(u345)
CREATE (u149)-[:FOLLOWS]->(u403)
CREATE (u421)-[:FOLLOWS]->(u339)
CREATE (u73)-[:FOLLOWS]->(u64)
CREATE (u73)-[:FOLLOWS]->(u83)
CREATE (u291)-[:FOLLOWS]->(u437)
CREATE (u129)-[:FOLLOWS]->(u51)
CREATE (u36)-[:FOLLOWS]->(u461)
CREATE (u249)-[:FOLLOWS]->(u231)
CREATE (u329)-[:FOLLOWS]->(u224)
CREATE (u185)-[:FOLLOWS]->(u69)
CREATE (u250)-[:FOLLOWS]->(u283)
CREATE (u331)-[:FOLLOWS]->(u311)
CREATE (u457)-[:FOLLOWS]->(u276)
CREATE (u376)-[:FOLLOWS]->(u454)
CREATE (u394)-[:FOLLOWS]->(u303)
CREATE (u376)-[:FOLLOWS]->(u439)
CREATE (u204)-[:FOLLOWS]->(u187)
CREATE (u388)-[:FOLLOWS]->(u264)
CREATE (u75)-[:FOLLOWS]->(u377)
CREATE (u481)-[:FOLLOWS]->(u184)
CREATE (u390)-[:FOLLOWS]->(u250)
CREATE (u136)-[:FOLLOWS]->(u190)
CREATE (u406)-[:FOLLOWS]->(u185)
CREATE (u21)-[:FOLLOWS]->(u333)
